Time__CET_CEST_,Day_ahead_Total_Load_Forecast__MW____BZN_NL,Actual_Total_Load__MW____BZN_NL
05.01.2024 03:45 - 05.01.2024 04:00,9797.0,11480.0
05.01.2024 04:00 - 05.01.2024 04:15,9797.0,11513.0
05.01.2024 04:15 - 05.01.2024 04:30,9787.0,11487.0
05.01.2024 04:30 - 05.01.2024 04:45,9773.0,11511.0
05.01.2024 04:45 - 05.01.2024 05:00,9777.0,11553.0
05.01.2024 05:00 - 05.01.2024 05:15,9796.0,11714.0
05.01.2024 05:15 - 05.01.2024 05:30,9900.0,11843.0
05.01.2024 05:30 - 05.01.2024 05:45,10013.0,12008.0
05.01.2024 05:45 - 05.01.2024 06:00,10097.0,12160.0
05.01.2024 06:00 - 05.01.2024 06:15,10316.0,12584.0
05.01.2024 06:15 - 05.01.2024 06:30,10640.0,12806.0
05.01.2024 06:30 - 05.01.2024 06:45,10873.0,13063.0
05.01.2024 06:45 - 05.01.2024 07:00,11073.0,13299.0
05.01.2024 07:00 - 05.01.2024 07:15,11360.0,13738.0
05.01.2024 07:15 - 05.01.2024 07:30,11803.0,14078.0
05.01.2024 07:30 - 05.01.2024 07:45,12202.0,14505.0
05.01.2024 07:45 - 05.01.2024 08:00,12437.0,14893.0
05.01.2024 08:00 - 05.01.2024 08:15,12690.0,15310.0
05.01.2024 08:15 - 05.01.2024 08:30,13018.0,15619.0
05.01.2024 08:30 - 05.01.2024 08:45,13229.0,15876.0
05.01.2024 08:45 - 05.01.2024 09:00,13355.0,16099.0
05.01.2024 09:00 - 05.01.2024 09:15,13385.0,16176.0
05.01.2024 09:15 - 05.01.2024 09:30,13420.0,16219.0
05.01.2024 09:30 - 05.01.2024 09:45,13474.0,16403.0
05.01.2024 09:45 - 05.01.2024 10:00,13281.0,16539.0
05.01.2024 10:00 - 05.01.2024 10:15,13253.0,16601.0
05.01.2024 10:15 - 05.01.2024 10:30,13109.0,16629.0
05.01.2024 10:30 - 05.01.2024 10:45,13008.0,16594.0
05.01.2024 10:45 - 05.01.2024 11:00,12928.0,16558.0
05.01.2024 11:00 - 05.01.2024 11:15,12844.0,16558.0
05.01.2024 11:15 - 05.01.2024 11:30,12692.0,16617.0
05.01.2024 11:30 - 05.01.2024 11:45,12584.0,16584.0
05.01.2024 11:45 - 05.01.2024 12:00,12527.0,16579.0
05.01.2024 12:00 - 05.01.2024 12:15,12443.0,16666.0
05.01.2024 12:15 - 05.01.2024 12:30,12299.0,16578.0
05.01.2024 12:30 - 05.01.2024 12:45,12221.0,16509.0
05.01.2024 12:45 - 05.01.2024 13:00,12238.0,16458.0
05.01.2024 13:00 - 05.01.2024 13:15,12248.0,16586.0
05.01.2024 13:15 - 05.01.2024 13:30,12270.0,16611.0
05.01.2024 13:30 - 05.01.2024 13:45,12326.0,16562.0
05.01.2024 13:45 - 05.01.2024 14:00,12353.0,16566.0
05.01.2024 14:00 - 05.01.2024 14:15,12395.0,16486.0
05.01.2024 14:15 - 05.01.2024 14:30,12528.0,16509.0
05.01.2024 14:30 - 05.01.2024 14:45,12674.0,16462.0
05.01.2024 14:45 - 05.01.2024 15:00,12783.0,16343.0
05.01.2024 15:00 - 05.01.2024 15:15,12936.0,16397.0
05.01.2024 15:15 - 05.01.2024 15:30,13095.0,16347.0
05.01.2024 15:30 - 05.01.2024 15:45,13368.0,16353.0
05.01.2024 15:45 - 05.01.2024 16:00,13830.0,16452.0
05.01.2024 16:00 - 05.01.2024 16:15,13542.0,16615.0
05.01.2024 16:15 - 05.01.2024 16:30,13413.0,16664.0
05.01.2024 16:30 - 05.01.2024 16:45,13412.0,16819.0
05.01.2024 16:45 - 05.01.2024 17:00,13425.0,17085.0
05.01.2024 17:00 - 05.01.2024 17:15,13427.0,17222.0
05.01.2024 17:15 - 05.01.2024 17:30,13443.0,17345.0
05.01.2024 17:30 - 05.01.2024 17:45,13523.0,17406.0
05.01.2024 17:45 - 05.01.2024 18:00,13594.0,17353.0
05.01.2024 18:00 - 05.01.2024 18:15,13584.0,16986.0
05.01.2024 18:15 - 05.01.2024 18:30,13387.0,16767.0
05.01.2024 18:30 - 05.01.2024 18:45,13278.0,16518.0
05.01.2024 18:45 - 05.01.2024 19:00,13143.0,16349.0
05.01.2024 19:00 - 05.01.2024 19:15,12977.0,16140.0
05.01.2024 19:15 - 05.01.2024 19:30,12744.0,15933.0
05.01.2024 19:30 - 05.01.2024 19:45,12576.0,15719.0
05.01.2024 19:45 - 05.01.2024 20:00,12532.0,15611.0
05.01.2024 20:00 - 05.01.2024 20:15,12421.0,15392.0
05.01.2024 20:15 - 05.01.2024 20:30,12188.0,15230.0
05.01.2024 20:30 - 05.01.2024 20:45,12021.0,15005.0
05.01.2024 20:45 - 05.01.2024 21:00,11897.0,14884.0
05.01.2024 21:00 - 05.01.2024 21:15,11779.0,14589.0
05.01.2024 21:15 - 05.01.2024 21:30,11682.0,14418.0
05.01.2024 21:30 - 05.01.2024 21:45,11576.0,14225.0
05.01.2024 21:45 - 05.01.2024 22:00,11481.0,14069.0
05.01.2024 22:00 - 05.01.2024 22:15,11365.0,13762.0
05.01.2024 22:15 - 05.01.2024 22:30,11217.0,13597.0
05.01.2024 22:30 - 05.01.2024 22:45,11085.0,13400.0
05.01.2024 22:45 - 05.01.2024 23:00,10920.0,13232.0
05.01.2024 23:00 - 05.01.2024 23:15,10806.0,13034.0
05.01.2024 23:15 - 05.01.2024 23:30,10694.0,12898.0
05.01.2024 23:30 - 05.01.2024 23:45,10599.0,12782.0
05.01.2024 23:45 - 06.01.2024 00:00,10524.0,12584.0
06.01.2024 00:00 - 06.01.2024 00:15,10552.0,12434.0
06.01.2024 00:15 - 06.01.2024 00:30,10442.0,12310.0
06.01.2024 00:30 - 06.01.2024 00:45,10346.0,12186.0
06.01.2024 00:45 - 06.01.2024 01:00,10245.0,12027.0
06.01.2024 01:00 - 06.01.2024 01:15,10150.0,11957.0
06.01.2024 01:15 - 06.01.2024 01:30,10012.0,11850.0
06.01.2024 01:30 - 06.01.2024 01:45,9916.0,11737.0
06.01.2024 01:45 - 06.01.2024 02:00,9848.0,11686.0
06.01.2024 02:00 - 06.01.2024 02:15,9841.0,11545.0
06.01.2024 02:15 - 06.01.2024 02:30,9890.0,11450.0
06.01.2024 02:30 - 06.01.2024 02:45,9921.0,11407.0
06.01.2024 02:45 - 06.01.2024 03:00,9908.0,11313.0
06.01.2024 03:00 - 06.01.2024 03:15,9947.0,11372.0
06.01.2024 03:15 - 06.01.2024 03:30,9994.0,11348.0
06.01.2024 03:30 - 06.01.2024 03:45,9987.0,11316.0
06.01.2024 03:45 - 06.01.2024 04:00,9954.0,11276.0
06.01.2024 04:00 - 06.01.2024 04:15,9977.0,11302.0
06.01.2024 04:15 - 06.01.2024 04:30,9992.0,11277.0
06.01.2024 04:30 - 06.01.2024 04:45,9975.0,11267.0
06.01.2024 04:45 - 06.01.2024 05:00,9935.0,11249.0
06.01.2024 05:00 - 06.01.2024 05:15,10025.0,11322.0
06.01.2024 05:15 - 06.01.2024 05:30,10124.0,11317.0
06.01.2024 05:30 - 06.01.2024 05:45,10121.0,11350.0
06.01.2024 05:45 - 06.01.2024 06:00,10159.0,11467.0
06.01.2024 06:00 - 06.01.2024 06:15,10182.0,11611.0
06.01.2024 06:15 - 06.01.2024 06:30,10262.0,11713.0
06.01.2024 06:30 - 06.01.2024 06:45,10319.0,11867.0
06.01.2024 06:45 - 06.01.2024 07:00,10411.0,12011.0
06.01.2024 07:00 - 06.01.2024 07:15,10598.0,12314.0
06.01.2024 07:15 - 06.01.2024 07:30,10783.0,12443.0
06.01.2024 07:30 - 06.01.2024 07:45,10879.0,12662.0
06.01.2024 07:45 - 06.01.2024 08:00,11030.0,12859.0
06.01.2024 08:00 - 06.01.2024 08:15,11219.0,13167.0
06.01.2024 08:15 - 06.01.2024 08:30,11423.0,13401.0
06.01.2024 08:30 - 06.01.2024 08:45,11637.0,13613.0
06.01.2024 08:45 - 06.01.2024 09:00,11798.0,13834.0
06.01.2024 09:00 - 06.01.2024 09:15,11955.0,14070.0
06.01.2024 09:15 - 06.01.2024 09:30,12055.0,14277.0
06.01.2024 09:30 - 06.01.2024 09:45,12120.0,14467.0
06.01.2024 09:45 - 06.01.2024 10:00,12187.0,14585.0
06.01.2024 10:00 - 06.01.2024 10:15,12220.0,14650.0
06.01.2024 10:15 - 06.01.2024 10:30,12199.0,14720.0
06.01.2024 10:30 - 06.01.2024 10:45,12206.0,14711.0
06.01.2024 10:45 - 06.01.2024 11:00,12290.0,14752.0
06.01.2024 11:00 - 06.01.2024 11:15,12230.0,14825.0
06.01.2024 11:15 - 06.01.2024 11:30,12128.0,14899.0
06.01.2024 11:30 - 06.01.2024 11:45,12079.0,14917.0
06.01.2024 11:45 - 06.01.2024 12:00,12063.0,14937.0
06.01.2024 12:00 - 06.01.2024 12:15,12102.0,14980.0
06.01.2024 12:15 - 06.01.2024 12:30,12123.0,15006.0
06.01.2024 12:30 - 06.01.2024 12:45,12090.0,15003.0
06.01.2024 12:45 - 06.01.2024 13:00,12053.0,15021.0
06.01.2024 13:00 - 06.01.2024 13:15,12008.0,15049.0
06.01.2024 13:15 - 06.01.2024 13:30,12028.0,15073.0
06.01.2024 13:30 - 06.01.2024 13:45,12056.0,15063.0
06.01.2024 13:45 - 06.01.2024 14:00,12069.0,15061.0
06.01.2024 14:00 - 06.01.2024 14:15,12096.0,15100.0
06.01.2024 14:15 - 06.01.2024 14:30,12154.0,15099.0
06.01.2024 14:30 - 06.01.2024 14:45,12217.0,15081.0
06.01.2024 14:45 - 06.01.2024 15:00,12262.0,15092.0
06.01.2024 15:00 - 06.01.2024 15:15,12322.0,15061.0
06.01.2024 15:15 - 06.01.2024 15:30,12354.0,15077.0
06.01.2024 15:30 - 06.01.2024 15:45,12375.0,15130.0
06.01.2024 15:45 - 06.01.2024 16:00,12441.0,15181.0
06.01.2024 16:00 - 06.01.2024 16:15,12472.0,15265.0
06.01.2024 16:15 - 06.01.2024 16:30,12479.0,15320.0
06.01.2024 16:30 - 06.01.2024 16:45,12583.0,15475.0
06.01.2024 16:45 - 06.01.2024 17:00,12774.0,15715.0
06.01.2024 17:00 - 06.01.2024 17:15,12915.0,15914.0
06.01.2024 17:15 - 06.01.2024 17:30,12995.0,16125.0
06.01.2024 17:30 - 06.01.2024 17:45,13112.0,16199.0
06.01.2024 17:45 - 06.01.2024 18:00,13223.0,16208.0
06.01.2024 18:00 - 06.01.2024 18:15,13193.0,16169.0
06.01.2024 18:15 - 06.01.2024 18:30,13023.0,16047.0
06.01.2024 18:30 - 06.01.2024 18:45,12849.0,15846.0
06.01.2024 18:45 - 06.01.2024 19:00,12736.0,15788.0
06.01.2024 19:00 - 06.01.2024 19:15,12630.0,15595.0
06.01.2024 19:15 - 06.01.2024 19:30,12517.0,15451.0
06.01.2024 19:30 - 06.01.2024 19:45,12384.0,15291.0
06.01.2024 19:45 - 06.01.2024 20:00,12242.0,15174.0
06.01.2024 20:00 - 06.01.2024 20:15,12130.0,15006.0
06.01.2024 20:15 - 06.01.2024 20:30,11983.0,14837.0
06.01.2024 20:30 - 06.01.2024 20:45,11885.0,14678.0
06.01.2024 20:45 - 06.01.2024 21:00,11762.0,14485.0
06.01.2024 21:00 - 06.01.2024 21:15,11667.0,14381.0
06.01.2024 21:15 - 06.01.2024 21:30,11514.0,14222.0
06.01.2024 21:30 - 06.01.2024 21:45,11386.0,14061.0
06.01.2024 21:45 - 06.01.2024 22:00,11270.0,13949.0
06.01.2024 22:00 - 06.01.2024 22:15,11158.0,13731.0
06.01.2024 22:15 - 06.01.2024 22:30,10964.0,13571.0
06.01.2024 22:30 - 06.01.2024 22:45,10883.0,13400.0
06.01.2024 22:45 - 06.01.2024 23:00,10764.0,13288.0
06.01.2024 23:00 - 06.01.2024 23:15,10627.0,13147.0
06.01.2024 23:15 - 06.01.2024 23:30,10486.0,12993.0
06.01.2024 23:30 - 06.01.2024 23:45,10381.0,12871.0
06.01.2024 23:45 - 07.01.2024 00:00,10253.0,12715.0
07.01.2024 00:00 - 07.01.2024 00:15,10142.0,12605.0
07.01.2024 00:15 - 07.01.2024 00:30,10095.0,12505.0
07.01.2024 00:30 - 07.01.2024 00:45,10022.0,12356.0
07.01.2024 00:45 - 07.01.2024 01:00,9937.0,12203.0
07.01.2024 01:00 - 07.01.2024 01:15,9885.0,12147.0
07.01.2024 01:15 - 07.01.2024 01:30,9777.0,12116.0
07.01.2024 01:30 - 07.01.2024 01:45,9648.0,12001.0
07.01.2024 01:45 - 07.01.2024 02:00,9547.0,11939.0
07.01.2024 02:00 - 07.01.2024 02:15,9495.0,11834.0
07.01.2024 02:15 - 07.01.2024 02:30,9424.0,11825.0
07.01.2024 02:30 - 07.01.2024 02:45,9386.0,11729.0
07.01.2024 02:45 - 07.01.2024 03:00,9313.0,11644.0
07.01.2024 03:00 - 07.01.2024 03:15,9270.0,11735.0
07.01.2024 03:15 - 07.01.2024 03:30,9223.0,11642.0
07.01.2024 03:30 - 07.01.2024 03:45,9147.0,11585.0
07.01.2024 03:45 - 07.01.2024 04:00,9122.0,11517.0
07.01.2024 04:00 - 07.01.2024 04:15,9115.0,11530.0
07.01.2024 04:15 - 07.01.2024 04:30,9155.0,11520.0
07.01.2024 04:30 - 07.01.2024 04:45,9173.0,11494.0
07.01.2024 04:45 - 07.01.2024 05:00,9209.0,11479.0
07.01.2024 05:00 - 07.01.2024 05:15,9248.0,11487.0
07.01.2024 05:15 - 07.01.2024 05:30,9292.0,11521.0
07.01.2024 05:30 - 07.01.2024 05:45,9297.0,11563.0
07.01.2024 05:45 - 07.01.2024 06:00,9331.0,11617.0
07.01.2024 06:00 - 07.01.2024 06:15,9421.0,11742.0
07.01.2024 06:15 - 07.01.2024 06:30,9608.0,11817.0
07.01.2024 06:30 - 07.01.2024 06:45,9639.0,11901.0
07.01.2024 06:45 - 07.01.2024 07:00,9734.0,11978.0
07.01.2024 07:00 - 07.01.2024 07:15,9857.0,12149.0
07.01.2024 07:15 - 07.01.2024 07:30,9977.0,12244.0
07.01.2024 07:30 - 07.01.2024 07:45,10101.0,12395.0
07.01.2024 07:45 - 07.01.2024 08:00,10206.0,12589.0
07.01.2024 08:00 - 07.01.2024 08:15,10340.0,12906.0
07.01.2024 08:15 - 07.01.2024 08:30,10504.0,13094.0
07.01.2024 08:30 - 07.01.2024 08:45,10673.0,13271.0
07.01.2024 08:45 - 07.01.2024 09:00,10770.0,13398.0
07.01.2024 09:00 - 07.01.2024 09:15,10967.0,13600.0
07.01.2024 09:15 - 07.01.2024 09:30,11172.0,13781.0
07.01.2024 09:30 - 07.01.2024 09:45,11339.0,13958.0
07.01.2024 09:45 - 07.01.2024 10:00,11446.0,14112.0
07.01.2024 10:00 - 07.01.2024 10:15,11543.0,14149.0
07.01.2024 10:15 - 07.01.2024 10:30,11535.0,14209.0
07.01.2024 10:30 - 07.01.2024 10:45,11564.0,14266.0
07.01.2024 10:45 - 07.01.2024 11:00,11580.0,14276.0
07.01.2024 11:00 - 07.01.2024 11:15,11653.0,14301.0
07.01.2024 11:15 - 07.01.2024 11:30,11642.0,14261.0
07.01.2024 11:30 - 07.01.2024 11:45,11580.0,14172.0
07.01.2024 11:45 - 07.01.2024 12:00,11647.0,14191.0
07.01.2024 12:00 - 07.01.2024 12:15,11664.0,14172.0
07.01.2024 12:15 - 07.01.2024 12:30,11672.0,14175.0
07.01.2024 12:30 - 07.01.2024 12:45,11606.0,14130.0
07.01.2024 12:45 - 07.01.2024 13:00,11531.0,14117.0
07.01.2024 13:00 - 07.01.2024 13:15,11517.0,14036.0
07.01.2024 13:15 - 07.01.2024 13:30,11565.0,14006.0
07.01.2024 13:30 - 07.01.2024 13:45,11622.0,13937.0
07.01.2024 13:45 - 07.01.2024 14:00,11612.0,13928.0
07.01.2024 14:00 - 07.01.2024 14:15,11600.0,13967.0
07.01.2024 14:15 - 07.01.2024 14:30,11612.0,13928.0
07.01.2024 14:30 - 07.01.2024 14:45,11641.0,13935.0
07.01.2024 14:45 - 07.01.2024 15:00,11666.0,14016.0
07.01.2024 15:00 - 07.01.2024 15:15,11691.0,14041.0
07.01.2024 15:15 - 07.01.2024 15:30,11771.0,14172.0
07.01.2024 15:30 - 07.01.2024 15:45,11871.0,14360.0
07.01.2024 15:45 - 07.01.2024 16:00,12006.0,14604.0
07.01.2024 16:00 - 07.01.2024 16:15,12097.0,14837.0
07.01.2024 16:15 - 07.01.2024 16:30,12222.0,15103.0
07.01.2024 16:30 - 07.01.2024 16:45,12403.0,15388.0
07.01.2024 16:45 - 07.01.2024 17:00,12573.0,15797.0
07.01.2024 17:00 - 07.01.2024 17:15,12649.0,16182.0
07.01.2024 17:15 - 07.01.2024 17:30,12720.0,16472.0
07.01.2024 17:30 - 07.01.2024 17:45,12818.0,16703.0
07.01.2024 17:45 - 07.01.2024 18:00,12871.0,16820.0
07.01.2024 18:00 - 07.01.2024 18:15,12841.0,16761.0
07.01.2024 18:15 - 07.01.2024 18:30,12716.0,16577.0
07.01.2024 18:30 - 07.01.2024 18:45,12636.0,16424.0
07.01.2024 18:45 - 07.01.2024 19:00,12571.0,16291.0
07.01.2024 19:00 - 07.01.2024 19:15,12408.0,16134.0
07.01.2024 19:15 - 07.01.2024 19:30,12289.0,15994.0
07.01.2024 19:30 - 07.01.2024 19:45,12203.0,15886.0
07.01.2024 19:45 - 07.01.2024 20:00,12116.0,15806.0
07.01.2024 20:00 - 07.01.2024 20:15,11945.0,15625.0
07.01.2024 20:15 - 07.01.2024 20:30,11771.0,15489.0
07.01.2024 20:30 - 07.01.2024 20:45,11677.0,15324.0
07.01.2024 20:45 - 07.01.2024 21:00,11615.0,15141.0
07.01.2024 21:00 - 07.01.2024 21:15,11503.0,14960.0
07.01.2024 21:15 - 07.01.2024 21:30,11319.0,14794.0
07.01.2024 21:30 - 07.01.2024 21:45,11237.0,14601.0
07.01.2024 21:45 - 07.01.2024 22:00,11100.0,14450.0
07.01.2024 22:00 - 07.01.2024 22:15,10956.0,14208.0
07.01.2024 22:15 - 07.01.2024 22:30,10879.0,14046.0
07.01.2024 22:30 - 07.01.2024 22:45,10784.0,13841.0
07.01.2024 22:45 - 07.01.2024 23:00,10671.0,13661.0
07.01.2024 23:00 - 07.01.2024 23:15,10608.0,13467.0
07.01.2024 23:15 - 07.01.2024 23:30,10521.0,13308.0
07.01.2024 23:30 - 07.01.2024 23:45,10356.0,13096.0
07.01.2024 23:45 - 08.01.2024 00:00,10250.0,12921.0
08.01.2024 00:00 - 08.01.2024 00:15,10126.0,12875.0
08.01.2024 00:15 - 08.01.2024 00:30,9976.0,12823.0
08.01.2024 00:30 - 08.01.2024 00:45,9885.0,12689.0
08.01.2024 00:45 - 08.01.2024 01:00,9829.0,12581.0
08.01.2024 01:00 - 08.01.2024 01:15,9760.0,12539.0
08.01.2024 01:15 - 08.01.2024 01:30,9689.0,12413.0
08.01.2024 01:30 - 08.01.2024 01:45,9635.0,12338.0
08.01.2024 01:45 - 08.01.2024 02:00,9576.0,12221.0
08.01.2024 02:00 - 08.01.2024 02:15,9582.0,12141.0
08.01.2024 02:15 - 08.01.2024 02:30,9615.0,12076.0
08.01.2024 02:30 - 08.01.2024 02:45,9543.0,12079.0
08.01.2024 02:45 - 08.01.2024 03:00,9525.0,12017.0
08.01.2024 03:00 - 08.01.2024 03:15,9491.0,12087.0
08.01.2024 03:15 - 08.01.2024 03:30,9454.0,12057.0
08.01.2024 03:30 - 08.01.2024 03:45,9464.0,12089.0
08.01.2024 03:45 - 08.01.2024 04:00,9517.0,12140.0
08.01.2024 04:00 - 08.01.2024 04:15,9492.0,12179.0
08.01.2024 04:15 - 08.01.2024 04:30,9495.0,12208.0
08.01.2024 04:30 - 08.01.2024 04:45,9520.0,12215.0
08.01.2024 04:45 - 08.01.2024 05:00,9533.0,12237.0
08.01.2024 05:00 - 08.01.2024 05:15,9600.0,12435.0
08.01.2024 05:15 - 08.01.2024 05:30,9683.0,12542.0
08.01.2024 05:30 - 08.01.2024 05:45,9756.0,12785.0
08.01.2024 05:45 - 08.01.2024 06:00,9860.0,12939.0
08.01.2024 06:00 - 08.01.2024 06:15,10016.0,13362.0
08.01.2024 06:15 - 08.01.2024 06:30,10188.0,13750.0
08.01.2024 06:30 - 08.01.2024 06:45,10355.0,14147.0
08.01.2024 06:45 - 08.01.2024 07:00,10518.0,14627.0
08.01.2024 07:00 - 08.01.2024 07:15,10729.0,15327.0
08.01.2024 07:15 - 08.01.2024 07:30,10942.0,15906.0
08.01.2024 07:30 - 08.01.2024 07:45,11117.0,16438.0
08.01.2024 07:45 - 08.01.2024 08:00,11347.0,16934.0
08.01.2024 08:00 - 08.01.2024 08:15,11449.0,17434.0
08.01.2024 08:15 - 08.01.2024 08:30,11616.0,17610.0
08.01.2024 08:30 - 08.01.2024 08:45,11790.0,17899.0
08.01.2024 08:45 - 08.01.2024 09:00,11922.0,18138.0
08.01.2024 09:00 - 08.01.2024 09:15,12031.0,18300.0
08.01.2024 09:15 - 08.01.2024 09:30,12114.0,18437.0
08.01.2024 09:30 - 08.01.2024 09:45,12144.0,18387.0
08.01.2024 09:45 - 08.01.2024 10:00,12170.0,18366.0
08.01.2024 10:00 - 08.01.2024 10:15,12226.0,18275.0
08.01.2024 10:15 - 08.01.2024 10:30,12228.0,18171.0
08.01.2024 10:30 - 08.01.2024 10:45,12168.0,18065.0
08.01.2024 10:45 - 08.01.2024 11:00,12141.0,18018.0
08.01.2024 11:00 - 08.01.2024 11:15,12089.0,17998.0
08.01.2024 11:15 - 08.01.2024 11:30,12068.0,17938.0
08.01.2024 11:30 - 08.01.2024 11:45,12080.0,17830.0
08.01.2024 11:45 - 08.01.2024 12:00,12058.0,17771.0
08.01.2024 12:00 - 08.01.2024 12:15,11994.0,17685.0
08.01.2024 12:15 - 08.01.2024 12:30,11961.0,17587.0
08.01.2024 12:30 - 08.01.2024 12:45,11880.0,17440.0
08.01.2024 12:45 - 08.01.2024 13:00,11824.0,17316.0
08.01.2024 13:00 - 08.01.2024 13:15,11837.0,17184.0
08.01.2024 13:15 - 08.01.2024 13:30,11907.0,17090.0
08.01.2024 13:30 - 08.01.2024 13:45,11968.0,17010.0
08.01.2024 13:45 - 08.01.2024 14:00,12042.0,16928.0
08.01.2024 14:00 - 08.01.2024 14:15,12097.0,16811.0
08.01.2024 14:15 - 08.01.2024 14:30,12197.0,16730.0
08.01.2024 14:30 - 08.01.2024 14:45,12276.0,16714.0
08.01.2024 14:45 - 08.01.2024 15:00,12370.0,16818.0
08.01.2024 15:00 - 08.01.2024 15:15,12434.0,16931.0
08.01.2024 15:15 - 08.01.2024 15:30,12577.0,17164.0
08.01.2024 15:30 - 08.01.2024 15:45,12757.0,17436.0
08.01.2024 15:45 - 08.01.2024 16:00,12880.0,17771.0
08.01.2024 16:00 - 08.01.2024 16:15,12981.0,18049.0
08.01.2024 16:15 - 08.01.2024 16:30,13063.0,18312.0
08.01.2024 16:30 - 08.01.2024 16:45,13215.0,18635.0
08.01.2024 16:45 - 08.01.2024 17:00,13299.0,19032.0
08.01.2024 17:00 - 08.01.2024 17:15,13351.0,19242.0
08.01.2024 17:15 - 08.01.2024 17:30,13338.0,19514.0
08.01.2024 17:30 - 08.01.2024 17:45,13423.0,19577.0
08.01.2024 17:45 - 08.01.2024 18:00,13476.0,19576.0
08.01.2024 18:00 - 08.01.2024 18:15,13560.0,19229.0
08.01.2024 18:15 - 08.01.2024 18:30,13596.0,18957.0
08.01.2024 18:30 - 08.01.2024 18:45,13545.0,18761.0
08.01.2024 18:45 - 08.01.2024 19:00,13520.0,18649.0
08.01.2024 19:00 - 08.01.2024 19:15,13470.0,18454.0
08.01.2024 19:15 - 08.01.2024 19:30,13405.0,18263.0
08.01.2024 19:30 - 08.01.2024 19:45,13323.0,18088.0
08.01.2024 19:45 - 08.01.2024 20:00,13190.0,17978.0
08.01.2024 20:00 - 08.01.2024 20:15,13041.0,17714.0
08.01.2024 20:15 - 08.01.2024 20:30,12818.0,17510.0
08.01.2024 20:30 - 08.01.2024 20:45,12659.0,17311.0
08.01.2024 20:45 - 08.01.2024 21:00,12560.0,17122.0
08.01.2024 21:00 - 08.01.2024 21:15,12485.0,16843.0
08.01.2024 21:15 - 08.01.2024 21:30,12376.0,16670.0
08.01.2024 21:30 - 08.01.2024 21:45,12293.0,16397.0
08.01.2024 21:45 - 08.01.2024 22:00,12199.0,16158.0
08.01.2024 22:00 - 08.01.2024 22:15,12082.0,15840.0
08.01.2024 22:15 - 08.01.2024 22:30,11953.0,15596.0
08.01.2024 22:30 - 08.01.2024 22:45,11767.0,15298.0
08.01.2024 22:45 - 08.01.2024 23:00,11579.0,15017.0
08.01.2024 23:00 - 08.01.2024 23:15,11485.0,14735.0
08.01.2024 23:15 - 08.01.2024 23:30,11334.0,14499.0
08.01.2024 23:30 - 08.01.2024 23:45,11230.0,14261.0
08.01.2024 23:45 - 09.01.2024 00:00,11103.0,14039.0
09.01.2024 00:00 - 09.01.2024 00:15,9840.0,13987.0
09.01.2024 00:15 - 09.01.2024 00:30,9871.0,13786.0
09.01.2024 00:30 - 09.01.2024 00:45,9824.0,13612.0
09.01.2024 00:45 - 09.01.2024 01:00,9685.0,13444.0
09.01.2024 01:00 - 09.01.2024 01:15,9567.0,13335.0
09.01.2024 01:15 - 09.01.2024 01:30,9504.0,13226.0
09.01.2024 01:30 - 09.01.2024 01:45,9416.0,13129.0
09.01.2024 01:45 - 09.01.2024 02:00,9358.0,13026.0
09.01.2024 02:00 - 09.01.2024 02:15,9288.0,12966.0
09.01.2024 02:15 - 09.01.2024 02:30,9178.0,12939.0
09.01.2024 02:30 - 09.01.2024 02:45,9081.0,12832.0
09.01.2024 02:45 - 09.01.2024 03:00,9051.0,12800.0
09.01.2024 03:00 - 09.01.2024 03:15,8993.0,12786.0
09.01.2024 03:15 - 09.01.2024 03:30,8911.0,12777.0
09.01.2024 03:30 - 09.01.2024 03:45,8894.0,12793.0
09.01.2024 03:45 - 09.01.2024 04:00,8863.0,12722.0
09.01.2024 04:00 - 09.01.2024 04:15,8872.0,12784.0
09.01.2024 04:15 - 09.01.2024 04:30,8875.0,12788.0
09.01.2024 04:30 - 09.01.2024 04:45,8823.0,12812.0
09.01.2024 04:45 - 09.01.2024 05:00,8810.0,12886.0
09.01.2024 05:00 - 09.01.2024 05:15,8860.0,13023.0
09.01.2024 05:15 - 09.01.2024 05:30,8968.0,13191.0
09.01.2024 05:30 - 09.01.2024 05:45,9000.0,13379.0
09.01.2024 05:45 - 09.01.2024 06:00,9008.0,13638.0
09.01.2024 06:00 - 09.01.2024 06:15,9238.0,14089.0
09.01.2024 06:15 - 09.01.2024 06:30,9616.0,14492.0
09.01.2024 06:30 - 09.01.2024 06:45,9785.0,14915.0
09.01.2024 06:45 - 09.01.2024 07:00,9972.0,15352.0
09.01.2024 07:00 - 09.01.2024 07:15,10204.0,16093.0
09.01.2024 07:15 - 09.01.2024 07:30,10490.0,16629.0
09.01.2024 07:30 - 09.01.2024 07:45,10769.0,17114.0
09.01.2024 07:45 - 09.01.2024 08:00,10978.0,17530.0
09.01.2024 08:00 - 09.01.2024 08:15,11184.0,17879.0
09.01.2024 08:15 - 09.01.2024 08:30,11457.0,18123.0
09.01.2024 08:30 - 09.01.2024 08:45,11677.0,18386.0
09.01.2024 08:45 - 09.01.2024 09:00,11895.0,18559.0
09.01.2024 09:00 - 09.01.2024 09:15,12053.0,18535.0
09.01.2024 09:15 - 09.01.2024 09:30,12175.0,18353.0
09.01.2024 09:30 - 09.01.2024 09:45,12285.0,18104.0
09.01.2024 09:45 - 09.01.2024 10:00,12375.0,17864.0
09.01.2024 10:00 - 09.01.2024 10:15,12418.0,17634.0
